"","state","year","gov_party","hs_abs_diff","sen_abs_diff","divided_gov","gini","gop_pct","unemploy","foreign_born_pop","population","pc_income","bowen_legprof_firstdim","bowen_legprof_seconddim","sess_length","leg_realsalary","leg_expend","squire_2015","squire_2009","squire_2003","squire_1996","squire_1986","squire_1979","legprofscore","legprofscore2","counter","dem_leg_median","rep_leg_median","l_diffs","logpop","pct_fb","divided_gov_1993","gov_party_1993","legprofscore_1993","hs_abs_diff_1993","sen_abs_diff_1993","logpop_1993","pc_income_1993","unemploy_1993","pct_fb_1993","gini_1993","leg_realsalary_1993","sess_length_1993","leg_expend_1993","abs_diff","abs_diff_1993","hou_chamber","sen_chamber","h_diffs","s_diffs","hou_dem","hou_rep","sen_dem","sen_rep","st","house_term_limit_year","house_term_limit","senate_term_limit_year","senate_term_limit","house_term_limit_length","senate_tl_plus","average_term_limitedness_score","house_term_limitedness_score","senate_term_limitedness_score","term_limitedness","house_term_limitedness","senate_term_limitedness","l_diffs_lag","h_diffs_lag","s_diffs_lag"
"627","NM",2012,0,2.85714,14.28571,1,0.603064775466919,0.423351,7.1,160713,"2084792",35.431,-1.3407625,0.3583945,63.89999771,0,388.1477051,0.14,0.11,0.109,0.093,0.098,0.092,0.14,0.11,109,-0.97,0.989,1.959,14.5501796480468,0.0770882658797616,0,1,0.093,25.71429,14.28571,14.28551418721,17.43,7.5,0.063276,0.568137347698212,4.821376465,63.89999771,300.5713806,8.571425,20,-0.273,-0.543,2.127,1.823,-1.091,1.036,-0.885,0.938,"NM",3000,0,3000,0,8,0,0,0,0,0,0,0,1.959,2.117,1.842
"628","NM",2013,0,4.2857143,9.5238095,1,0.589452266693115,0.447047954,7,166266.5,"2086890",34.753,-1.4528095,0.44218785,64.6099987,0,354.8297577,0.14,0.11,0.109,0.093,0.098,0.092,0.14,0.11,113,-1.061,0.9535,2.0145,14.551185477435,0.0796719041252773,0,1,0.093,25.71429,14.28571,14.28551418721,17.43,7.5,0.063276,0.568137347698212,4.821376465,63.89999771,300.5713806,6.9047619,20,-0.792,-0.524,2.113,1.842,-1.173,0.94,-0.885,0.957,"NM",3000,0,3000,0,8,0,0,0,0,0,0,0,1.959,2.127,1.823
"629","NM",2014,0,2.8571429,9.5238095,1,0.596210658550262,0.447047954,6.7,213959,"2085567",36.767,-1.4528095,0.44218785,64.6099987,0,354.8297577,0.14,0.11,0.109,0.093,0.098,0.092,0.14,0.11,113,-1.052,0.938,1.99,14.5505513186914,0.102590326755266,0,1,0.093,25.71429,14.28571,14.28551418721,17.43,7.5,0.063276,0.568137347698212,4.821376465,63.89999771,300.5713806,6.1904762,20,-0.6,-0.524,2.082,1.842,-1.172,0.91,-0.885,0.957,"NM",3000,0,3000,0,8,0,0,0,0,0,0,0,2.0145,2.113,1.842
"630","NM",2015,0,2.85714285714285,9.52380952380953,1,0.597641730308533,0.447047954,6.6,203704,"2085109",37.938,-1.4528095,0.44218785,64.6099987,0,354.8297577,0.14,0.11,0.109,0.093,0.098,0.092,0.14,0.11,112,-1.0885,0.956,2.0445,14.550331690026,0.0976946528934459,0,1,0.093,25.71429,14.28571,14.28551418721,17.43,7.5,0.063276,0.568137347698212,4.821376465,63.89999771,300.5713806,6.19047619047619,20,0.492,-0.543,2.223,1.823,-1.257,0.966,-0.885,0.938,"NM",3000,0,3000,0,8,0,0,0,0,0,0,0,1.99,2.082,1.842
"631","NM",2016,0,2.85714285714285,9.52380952380953,1,0.599072802066804,0.447047954,6.7,201343,"2082669",38.393,-1.4528095,0.44218785,64.6099987,0,354.8297577,0.14,0.11,0.109,0.093,0.098,0.092,0.14,0.11,112,-1.108,0.946,2.054,14.5491608021914,0.0966754678731954,0,1,0.093,25.71429,14.28571,14.28551418721,17.43,7.5,0.063276,0.568137347698212,4.821376465,63.89999771,300.5713806,6.19047619047619,20,0.492,-0.46,2.223,1.805,-1.257,0.966,-0.909,0.896,"NM",3000,0,3000,0,8,0,0,0,0,0,0,0,2.0445,2.223,1.823
"632","NV",1997,1,9.52381,7.14286,1,0.595240116119385,0.494134686,4.69999980926514,253063.5,"1800000",27.5,-0.4900659,0.34043318,119.9899979,21.19246094,752.2709961,0.182,0.159,0.138,0.161,0.146,0.13,0.161,0.161,63,-0.496,0.464,0.96,14.4032972228664,0.140590833333333,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,8.333335,10.714285,-0.317,0.191,0.961,0.891,-0.497,0.464,-0.427,0.464,"NV",2010,0,2010,0,12,0,-0.02,-0.02,-0.02,0,0,0,NA,NA,NA
"633","NV",1998,1,9.52381,7.14286,1,0.613708853721619,0.494134686,4.5,274240,"1900000",29.071,-0.4900659,0.34043318,119.9899979,21.19246094,752.2709961,0.182,0.159,0.138,0.161,0.146,0.13,0.161,0.161,63,-0.496,0.464,0.96,14.4573644441367,0.144336842105263,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,8.333335,10.714285,-0.317,0.191,0.961,0.891,-0.497,0.464,-0.427,0.464,"NV",2010,0,2010,0,12,0,-0.02,-0.02,-0.02,0,0,0,0.96,0.961,0.891
"634","NV",1999,0,16.66666,7.14286,1,0.610055923461914,0.494134686,4.19999980926514,295416.5,"1900000",30.259,-0.61865073,0.87070858,85.19999695,14.49692773,996.7872009,0.182,0.159,0.138,0.161,0.146,0.13,0.161,0.161,63,-0.537,0.505,1.042,14.4573644441367,0.155482368421053,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,11.90476,10.714285,-0.382,0.331,1.148,1.108,-0.517,0.631,-0.669,0.439,"NV",2010,0,2010,0,12,0,-0.02,-0.02,-0.02,0,0,0,0.96,0.961,0.891
"635","NV",2000,0,16.66666,7.14286,1,0.620887398719788,0.494134686,4.30000019073486,316593,"2000000",31.903,-0.61865073,0.87070858,85.19999695,14.49692773,996.7872009,0.182,0.159,0.138,0.161,0.146,0.13,0.138,0.161,63,-0.537,0.505,1.042,14.5086577385242,0.1582965,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,11.90476,10.714285,-0.382,0.331,1.148,1.108,-0.517,0.631,-0.669,0.439,"NV",2010,0,2010,0,12,0,-0.02,-0.02,-0.02,0,0,0,1.042,1.148,1.108
"636","NV",2001,0,14.28571,7.14286,1,0.604024827480316,0.518568385,4.90000009536743,335779.5,"2100000",32.552,-0.60067713,0.83923644,85.19999695,13.63742578,1001.179962,0.182,0.159,0.138,0.161,0.146,0.13,0.138,0.161,63,-0.53,0.516,1.046,14.5574479026937,0.159895,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,10.714285,10.714285,-0.344,0.331,1.179,1.108,-0.523,0.656,-0.669,0.439,"NV",2010,0,2010,0,12,0,-0.02,-0.02,-0.02,0,0,0,1.042,1.148,1.108
"637","NV",2002,0,14.28571,7.14286,1,0.600333511829376,0.518568385,5.80000019073486,354966,"2200000",32.441,-0.60067713,0.83923644,85.19999695,13.63742578,1001.179962,0.182,0.159,0.138,0.161,0.146,0.13,0.138,0.161,63,-0.53,0.516,1.046,14.6039679183285,0.161348181818182,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,10.714285,10.714285,-0.344,0.331,1.179,1.108,-0.523,0.656,-0.669,0.439,"NV",2010,0,2010,0,12,0,-0.02,-0.02,-0.02,0,0,0,1.046,1.179,1.108
"638","NV",2003,0,4.76191,11.90476,1,0.604472577571869,0.518568385,5.5,374152.5,"2200000",33.405,-0.29369709,0.5177936,85.19999695,13.12602246,1050.918518,0.182,0.159,0.138,0.161,0.146,0.13,0.138,0.138,63,-0.571,0.582,1.153,14.6039679183285,0.170069318181818,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,8.333335,10.714285,-0.381,0.403,1.244,1.193,-0.567,0.677,-0.669,0.524,"NV",2010,0,2010,0,12,0,-0.02,-0.02,-0.02,0,0,0,1.046,1.179,1.108
"639","NV",2004,0,4.76191,11.90476,1,0.614899456501007,0.518568385,4.90000009536743,393339,"2300000",35.679,-0.29369709,0.5177936,85.19999695,13.12602246,1050.918518,0.182,0.159,0.138,0.161,0.146,0.13,0.138,0.138,63,-0.571,0.582,1.153,14.6484196808994,0.171016956521739,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,8.333335,10.714285,-0.381,0.403,1.244,1.193,-0.567,0.677,-0.669,0.524,"NV",2010,0,2010,0,12,0,-0.02,-0.02,-0.02,0,0,0,1.153,1.244,1.193
"640","NV",2005,0,11.90476,7.14286,1,0.626249253749847,0.513175957,4.30000019073486,412525.5,"2400000",38.637,-0.53845924,0.98316318,85.19999695,12.36655469,1127.9198,0.182,0.159,0.138,0.161,0.146,0.13,0.138,0.138,63,-0.571,0.5445,1.1155,14.6909792953182,0.171885625,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,9.52381,10.714285,-0.447,0.394,1.118,1.126,-0.569,0.549,-0.596,0.53,"NV",2010,0,2010,0,12,0,-0.02,-0.02,-0.02,0,0,0,1.153,1.244,1.193
"641","NV",2006,0,13.41463,7.14286,1,0.628045439720154,0.513175957,3.59999990463257,431712,"2500000",39.93,-0.53845924,0.98316318,85.19999695,12.36655469,1127.9198,0.182,0.159,0.138,0.161,0.146,0.13,0.159,0.138,63,-0.571,0.5445,1.1155,14.7318012898384,0.1726848,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,10.278745,10.714285,-0.447,0.394,1.118,1.126,-0.569,0.549,-0.596,0.53,"NV",2010,0,2010,0,12,0,-0.02,-0.02,-0.02,0,0,0,1.1155,1.118,1.126
"642","NV",2007,0,14.28571,2.38095,1,0.631760656833649,0.513175957,4.5,464828.5,"2600000",40.137,-0.25822529,1.2888765,85.19999695,12.35619043,1471.572083,0.182,0.159,0.138,0.161,0.146,0.13,0.159,0.138,63,-0.583,0.5625,1.1455,14.7710220029917,0.178780192307692,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,8.33333,10.714285,-0.509,0.331,1.177,1.149,-0.571,0.606,-0.633,0.516,"NV",2010,0,2010,0,12,0,-0.02,-0.02,-0.02,0,0,0,1.1155,1.118,1.126
"643","NV",2008,0,14.28571,2.38095,1,0.62303900718689,0.513175957,6.7,470085,"2700000",38.815,-0.25822529,1.2888765,85.19999695,12.35619043,1471.572083,0.182,0.159,0.138,0.161,0.146,0.13,0.159,0.138,63,-0.583,0.5625,1.1455,14.8087623309746,0.174105555555556,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,8.33333,10.714285,-0.509,0.331,1.177,1.149,-0.571,0.606,-0.633,0.516,"NV",2010,0,2010,0,12,0,-0.02,-0.02,-0.02,0,0,0,1.1455,1.177,1.149
"644","NV",2009,0,16.66666,7.14286,1,0.643036305904388,0.436132619,11.3,489271.5,"2700000",36.28,-0.38859421,1.0944937,85.19999695,12.72117383,1281.941559,0.182,0.159,0.138,0.161,0.146,0.13,0.159,0.159,64,-0.596,0.567,1.163,14.8087623309746,0.181211666666667,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,11.90476,10.714285,-0.523,-0.304,1.256,1.121,-0.59,0.666,-0.605,0.516,"NV",2010,0,2010,0,12,0,-0.02,-0.02,-0.02,0,0,0,1.1455,1.177,1.149
"645","NV",2010,0,16.66666,7.14286,1,0.681822836399078,0.436132619,13.5,508458,"2703440",36.826,-0.38859421,1.0944937,85.19999695,12.72117383,1281.941559,0.182,0.159,0.138,0.161,0.146,0.13,0.159,0.159,62,-0.593,0.5605,1.1535,14.810035594105,0.188078152280058,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,11.90476,10.714285,-0.522,-0.36,1.252,1.067,-0.586,0.666,-0.605,0.462,"NV",2010,0,2010,0,12,0,-0.02,-0.02,-0.02,0,0,0,1.163,1.256,1.121
"646","NV",2011,0,11.90476,2.38095,1,0.680855870246887,0.436132619,13,335779.5,"2718819",37.989,-0.58375943,0.945889,85.19999695,12.08251953,1081.211639,0.182,0.159,0.138,0.161,0.146,0.13,0.159,0.159,63,-0.644,0.716,1.36,14.8157081528074,0.123501969053475,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,7.142855,10.714285,-0.586,-0.26,1.379,1.284,-0.659,0.72,-0.596,0.688,"NV",2010,1,2010,1,12,0,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,1.1535,1.252,1.067
"647","NV",2012,0,11.90476,2.38095,1,0.703876554965973,0.436132619,11.2,354966,"2754874",39.213,-0.58375943,0.945889,85.19999695,12.08251953,1081.211639,0.182,0.159,0.138,0.161,0.146,0.13,0.182,0.159,63,-0.644,0.716,1.36,14.8288822644961,0.128850176087908,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,7.142855,10.714285,-0.586,-0.26,1.379,1.284,-0.659,0.72,-0.596,0.688,"NV",2010,1,2010,1,12,0,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,1.36,1.379,1.284
"648","NV",2013,0,14.2857143,2.38095240000001,1,0.686404883861542,0.465924578,9.6,374152.5,"2790366",38.938,-0.6131233,0.88131964,85.19999695,11.6666582,1032.727234,0.182,0.159,0.138,0.161,0.146,0.13,0.182,0.159,64,-0.674,0.728,1.402,14.8416833279895,0.134087248769516,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,8.33333335,10.714285,-0.609,-0.463,1.468,1.299,-0.698,0.77,-0.652,0.647,"NV",2010,1,2010,1,12,0,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,1.36,1.379,1.284
"649","NV",2014,0,14.2857143,2.38095240000001,1,0.697431743144989,0.465924578,7.9,548186,"2838281",40.737,-0.6131233,0.88131964,85.19999695,11.6666582,1032.727234,0.182,0.159,0.138,0.161,0.146,0.13,0.182,0.159,60,-0.674,0.724,1.398,14.8587091451903,0.19314014362919,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,8.33333335,10.714285,-0.608,-0.463,1.458,1.299,-0.693,0.765,-0.652,0.647,"NV",2010,1,2010,1,12,0,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,1.402,1.468,1.299
"650","NV",2015,0,9.52380952380953,2.38095238095238,0,0.701108425855637,0.465924578,6.7,537252,"2890845",43.128,-0.6131233,0.88131964,85.19999695,11.6666582,1032.727234,0.182,0.159,0.138,0.161,0.146,0.13,0.182,0.159,63,-0.696,0.76,1.456,14.877059404895,0.185846006963362,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,5.95238095238095,10.714285,0.595,0.499,1.618,1.276,-0.81,0.808,-0.638,0.638,"NV",2010,1,2010,1,12,0,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,1.398,1.458,1.299
"651","NV",2016,0,9.52380952380953,2.38095238095238,0,0.704785108566284,0.465924578,5.7,547696,"2839172",43.579,-0.6131233,0.88131964,85.19999695,11.6666582,1032.727234,0.182,0.159,0.138,0.161,0.146,0.13,0.182,0.159,63,-0.696,0.76,1.456,14.8590230183329,0.19290694610964,1,1,0.161,19.04762,2.38095,14.1519827945855,23.357,6.90000009536743,0.120255357142857,0.587102770805359,23.12117969,117.8600006,521.4414978,5.95238095238095,10.714285,0.595,0.499,1.618,1.276,-0.81,0.808,-0.638,0.638,"NV",2010,1,2010,1,12,0,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,1.456,1.618,1.276
"652","NY",1994,1,16.66666,7.37705,1,0.595147669315338,0.405216523,7.59999990463257,3258369.8,"18000000",26.264,4.4641657,0.43056002,324.9499969,171.3730625,2318.450684,0.43,0.606,0.48,0.515,0.659,0.407,0.515,0.659,211,-1.41,-0.049,1.361,16.7058823158604,0.181020544444444,1,1,0.515,17.33334,7.37705,16.7058823158604,25.566,8.39999961853027,0.175374588888889,0.598061084747314,171.3730625,324.9499969,2318.450684,12.021855,12.355195,-1.028,-0.236,1.325,1.45,-1.452,-0.127,-1.396,0.054,"NY",3000,0,3000,0,8,0,0,0,0,0,0,0,NA,NA,NA
"653","NY",1995,0,12.66667,9.01639,1,0.605003178119659,0.405216523,6.30000019073486,3359997,"19000000",27.62,4.4641657,0.43056002,324.9499969,162.1839688,2203.052612,0.43,0.606,0.48,0.515,0.659,0.407,0.515,0.659,212,-1.472,-0.0515,1.4205,16.7599495371307,0.176841947368421,1,1,0.515,17.33334,7.37705,16.7058823158604,25.566,8.39999961853027,0.175374588888889,0.598061084747314,171.3730625,324.9499969,2318.450684,10.84153,12.355195,-1,-0.142,1.399,1.449,-1.513,-0.114,-1.41,0.039,"NY",3000,0,3000,0,8,0,0,0,0,0,0,0,1.361,1.325,1.45
"654","NY",1996,0,14,9.01639,1,0.631286859512329,0.405216523,6.30000019073486,3461624.2,"19000000",28.953,4.4641657,0.43056002,324.9499969,162.1839688,2203.052612,0.43,0.606,0.48,0.515,0.659,0.407,0.515,0.515,210,-1.48,-0.054,1.426,16.7599495371307,0.182190747368421,1,1,0.515,17.33334,7.37705,16.7058823158604,25.566,8.39999961853027,0.175374588888889,0.598061084747314,171.3730625,324.9499969,2318.450684,11.508195,12.355195,-1.022,-0.142,1.429,1.467,-1.513,-0.084,-1.432,0.035,"NY",3000,0,3000,0,8,0,0,0,0,0,0,0,1.4205,1.399,1.449
"655","NY",1997,0,13.33333,7.37705,1,0.629554629325867,0.339825041,6.5,3563251.4,"19000000",30.462,4.4641657,0.43056002,324.9499969,155.0413438,2112.04187,0.43,0.606,0.48,0.515,0.659,0.407,0.515,0.515,211,-1.454,-0.0515,1.4025,16.7599495371307,0.187539547368421,1,1,0.515,17.33334,7.37705,16.7058823158604,25.566,8.39999961853027,0.175374588888889,0.598061084747314,171.3730625,324.9499969,2318.450684,10.35519,12.355195,-1.011,-0.206,1.413,1.431,-1.497,-0.084,-1.396,0.035,"NY",3000,0,3000,0,8,0,0,0,0,0,0,0,1.426,1.429,1.467
"656","NY",1998,0,14.62585,7.37705,1,0.636515200138092,0.339825041,6.09999990463257,3664878.6,"19000000",31.985,4.4641657,0.43056002,324.9499969,155.0413438,2112.04187,0.43,0.606,0.48,0.515,0.659,0.407,0.515,0.515,212,-1.454,-0.054,1.4,16.7599495371307,0.192888347368421,1,1,0.515,17.33334,7.37705,16.7058823158604,25.566,8.39999961853027,0.175374588888889,0.598061084747314,171.3730625,324.9499969,2318.450684,11.00145,12.355195,-1.011,-0.237,1.413,1.414,-1.497,-0.084,-1.396,0.018,"NY",3000,0,3000,0,8,0,0,0,0,0,0,0,1.4025,1.413,1.431
"657","NY",1999,0,15.33334,7.37705,1,0.644530296325684,0.339825041,5.40000009536743,3766505.8,"19000000",33.634,4.4641657,0.43056002,324.9499969,204.7247813,2130.417236,0.43,0.606,0.48,0.515,0.659,0.407,0.515,0.515,212,-1.454,-0.054,1.4,16.7599495371307,0.198237147368421,1,1,0.515,17.33334,7.37705,16.7058823158604,25.566,8.39999961853027,0.175374588888889,0.598061084747314,171.3730625,324.9499969,2318.450684,11.355195,12.355195,-1.013,-0.214,1.386,1.384,-1.5,-0.114,-1.382,0.002,"NY",3000,0,3000,0,8,0,0,0,0,0,0,0,1.4,1.413,1.414
"658","NY",2000,0,15.33334,11.01695,1,0.643285512924194,0.339825041,4.80000019073486,3868133,"19000000",35.924,4.4641657,0.43056002,324.9499969,204.7247813,2130.417236,0.43,0.606,0.48,0.515,0.659,0.407,0.48,0.515,210,-1.452,-0.054,1.398,16.7599495371307,0.203585947368421,1,1,0.515,17.33334,7.37705,16.7058823158604,25.566,8.39999961853027,0.175374588888889,0.598061084747314,171.3730625,324.9499969,2318.450684,13.175145,12.355195,-1.022,-0.222,1.387,1.382,-1.5,-0.113,-1.382,0,"NY",3000,0,3000,0,8,0,0,0,0,0,0,0,1.4,1.386,1.384
"659","NY",2001,0,16,9.01639,1,0.653623521327972,0.368998877,4.19999980926514,3911080.9,"19000000",37.185,5.5354795,-1.6372461,511.1999817,194.2467031,2179.191528,0.43,0.606,0.48,0.515,0.659,0.407,0.48,0.515,211,-1.4515,-0.054,1.3975,16.7599495371307,0.205846363157895,1,1,0.515,17.33334,7.37705,16.7058823158604,25.566,8.39999961853027,0.175374588888889,0.598061084747314,171.3730625,324.9499969,2318.450684,12.508195,12.355195,-0.997,-0.222,1.378,1.382,-1.491,-0.113,-1.382,0,"NY",3000,0,3000,0,8,0,0,0,0,0,0,0,1.398,1.387,1.382
"660","NY",2002,0,16,9.01639,1,0.635516166687012,0.368998877,6,3954028.8,"19000000",37.096,5.5354795,-1.6372461,511.1999817,194.2467031,2179.191528,0.43,0.606,0.48,0.515,0.659,0.407,0.48,0.515,212,-1.459,-0.059,1.4,16.7599495371307,0.208106778947368,1,1,0.515,17.33334,7.37705,16.7058823158604,25.566,8.39999961853027,0.175374588888889,0.598061084747314,171.3730625,324.9499969,2318.450684,12.508195,12.355195,-0.989,-0.222,1.393,1.398,-1.508,-0.115,-1.396,0.002,"NY",3000,0,3000,0,8,0,0,0,0,0,0,0,1.3975,1.378,1.382
"661","NY",2003,0,18.66666,9.67742,1,0.628025949001312,0.368998877,6.40000009536743,3996976.7,"19000000",37.755,4.1484923,0.037197083,323.1499939,185.9849375,2166.93042,0.43,0.606,0.48,0.515,0.659,0.407,0.48,0.48,212,-1.488,-0.064,1.424,16.7599495371307,0.210367194736842,1,1,0.515,17.33334,7.37705,16.7058823158604,25.566,8.39999961853027,0.175374588888889,0.598061084747314,171.3730625,324.9499969,2318.450684,14.17204,12.355195,-1.045,-0.207,1.356,1.648,-1.476,-0.12,-1.646,0.002,"NY",3000,0,3000,0,8,0,0,0,0,0,0,0,1.4,1.393,1.398
"662","NY",2004,0,18.66666,9.67742,1,0.635033845901489,0.368998877,6.40000009536743,4039924.6,"19000000",39.622,4.1484923,0.037197083,323.1499939,185.9849375,2166.93042,0.43,0.606,0.48,0.515,0.659,0.407,0.48,0.48,212,-1.4895,-0.066,1.4235,16.7599495371307,0.212627610526316,1,1,0.515,17.33334,7.37705,16.7058823158604,25.566,8.39999961853027,0.175374588888889,0.598061084747314,171.3730625,324.9499969,2318.450684,14.17204,12.355195,-1.045,-0.207,1.356,1.647,-1.476,-0.12,-1.652,-0.005,"NY",3000,0,3000,0,8,0,0,0,0,0,0,0,1.424,1.356,1.648
"663","NY",2005,0,19.33334,4.83871,1,0.646464645862579,0.407122343,5.19999980926514,4082872.5,"19000000",41.457,5.1865449,-1.8915372,518.2999878,174.7525391,2000.168396,0.43,0.606,0.48,0.515,0.659,0.407,0.48,0.48,215,-1.4995,-0.064,1.4355,16.7599495371307,0.214888026315789,1,1,0.515,17.33334,7.37705,16.7058823158604,25.566,8.39999961853027,0.175374588888889,0.598061084747314,171.3730625,324.9499969,2318.450684,12.086025,12.355195,-1.079,-0.222,1.381,1.654,-1.496,-0.115,-1.646,0.008,"NY",3000,0,3000,0,8,0,0,0,0,0,0,0,1.4235,1.356,1.647
"664","NY",2006,0,19.33334,6.45161,1,0.657335460186005,0.407122343,4.59999990463257,4125820.4,"19000000",44.448,5.1865449,-1.8915372,518.2999878,174.7525391,2000.168396,0.43,0.606,0.48,0.515,0.659,0.407,0.606,0.48,213,-1.4935,-0.068,1.4255,16.7599495371307,0.217148442105263,1,1,0.515,17.33334,7.37705,16.7058823158604,25.566,8.39999961853027,0.175374588888889,0.598061084747314,171.3730625,324.9499969,2318.450684,12.892475,12.355195,-1.068,-0.245,1.377,1.648,-1.491,-0.114,-1.646,0.002,"NY",3000,0,3000,0,8,0,0,0,0,0,0,0,1.4355,1.381,1.654
"665","NY",2007,1,20,3.22581,1,0.661371648311615,0.407122343,4.6,4579523.4,"19000000",47.467,4.9877224,-1.95812,517.5899963,164.1245547,1933.158264,0.43,0.606,0.48,0.515,0.659,0.407,0.606,0.48,215,-1.452,-0.0545,1.3975,16.7599495371307,0.241027547368421,1,1,0.515,17.33334,7.37705,16.7058823158604,25.566,8.39999961853027,0.175374588888889,0.598061084747314,171.3730625,324.9499969,2318.450684,11.612905,12.355195,-1.128,-0.291,1.335,1.497,-1.438,-0.103,-1.482,0.015,"NY",3000,0,3000,0,8,0,0,0,0,0,0,0,1.4255,1.377,1.648
"666","NY",2008,1,22,3.22581,1,0.657465934753418,0.407122343,5.4,4211716.2,"19000000",48.296,4.9877224,-1.95812,517.5899963,164.1245547,1933.158264,0.43,0.606,0.48,0.515,0.659,0.407,0.606,0.48,212,-1.417,-0.0425,1.3745,16.7599495371307,0.221669273684211,1,1,0.515,17.33334,7.37705,16.7058823158604,25.566,8.39999961853027,0.175374588888889,0.598061084747314,171.3730625,324.9499969,2318.450684,12.612905,12.355195,-1.045,-0.432,1.332,1.454,-1.412,-0.08,-1.446,0.008,"NY",3000,0,3000,0,8,0,0,0,0,0,0,0,1.3975,1.335,1.497
"667","NY",2009,1,22.48322,1.6129,0,0.664238154888153,0.364233189,8.3,4254664.1,"19000000",46.916,4.6085591,-1.3354416,427.1499939,160.3040156,2027.917847,0.43,0.606,0.48,0.515,0.659,0.407,0.606,0.606,214,-1.398,-0.045,1.353,16.7599495371307,0.223929689473684,1,1,0.515,17.33334,7.37705,16.7058823158604,25.566,8.39999961853027,0.175374588888889,0.598061084747314,171.3730625,324.9499969,2318.450684,12.04806,12.355195,-1.13,-0.835,1.327,1.376,-1.398,-0.071,-1.375,0.001,"NY",3000,0,3000,0,8,0,0,0,0,0,0,0,1.3745,1.332,1.454
"668","NY",2010,1,20.94595,1.6129,0,0.684081971645355,0.364233189,8.6,4297612,"19402920",48.145,4.6085591,-1.3354416,427.1499939,160.3040156,2027.917847,0.43,0.606,0.48,0.515,0.659,0.407,0.606,0.606,212,-1.409,-0.0425,1.3665,16.7809341281712,0.221493053622857,1,1,0.515,17.33334,7.37705,16.7058823158604,25.566,8.39999961853027,0.175374588888889,0.598061084747314,171.3730625,324.9499969,2318.450684,11.279425,12.355195,-1.113,-0.835,1.327,1.411,-1.398,-0.071,-1.41,0.001,"NY",3000,0,3000,0,8,0,0,0,0,0,0,0,1.353,1.327,1.376
